1.710000	28.670102	15.273486	
1.720000	29.103549	15.562349	
1.730000	29.542799	15.855576	
1.740000	29.987921	16.153224	
1.750000	30.438990	16.455354	
1.760000	30.896078	16.762024	
1.770000	31.359260	17.073296	
1.780000	31.828612	17.389230	
1.790000	32.304209	17.709889	
1.800000	32.786130	18.035335	
1.810000	33.274451	18.365633	
1.820000	33.769252	18.700846	
1.830000	34.270613	19.041040	
1.840000	34.778615	19.386280	
1.850000	35.293339	19.736634	
1.860000	35.814869	20.092169	
1.870000	36.343288	20.452954	
1.880000	36.878681	20.819058	
1.890000	37.421134	21.190552	
1.900000	37.970734	21.567505	
1.910000	38.527569	21.949990	
1.920000	39.091727	22.338081	
1.930000	39.663299	22.731849	
1.940000	40.242376	23.131371	
1.950000	40.829050	23.536722	
1.960000	41.423414	23.947978	
1.970000	42.025563	24.365216	
1.980000	42.635592	24.788515	
1.990000	43.253597	25.217955	
2.000000	43.879678	25.653614	
