0.000000	30.000000	4.000000	
0.250000	32.568894	3.919025	
0.500000	35.365839	3.899297	
0.750000	38.400956	3.945195	
1.000000	41.681512	4.064700	
1.250000	45.210043	4.270517	
1.500000	48.981597	4.581773	
1.750000	52.979685	5.026519	
2.000000	57.170358	5.645418	
2.250000	61.493623	6.497055	
2.500000	65.851238	7.665323	
2.750000	70.089994	9.269053	
3.000000	73.980499	11.472825	
3.250000	77.194409	14.494711	
3.500000	79.290126	18.599659	
3.750000	79.730173	24.055541	
4.000000	77.969012	31.018814	
4.250000	73.645933	39.334241	
4.500000	66.848901	48.321509	
4.750000	58.276060	56.760635	
5.000000	49.073364	63.268459	
5.250000	40.378231	66.896708	
5.500000	32.920497	67.472280	
5.750000	26.942163	65.467283	
6.000000	22.353395	61.640035	
6.250000	18.922270	56.739716	
6.500000	16.397452	51.365444	
6.750000	14.562090	45.938388	
7.000000	13.247238	40.726337	
7.250000	12.327885	35.882334	
7.500000	11.713983	31.480406	
7.750000	11.341595	27.543332	
8.000000	11.165740	24.062468	
8.250000	11.155070	21.011195	
8.500000	11.288063	18.353729	
8.750000	11.550349	16.050705	
9.000000	11.932847	14.062602	
9.250000	12.430473	12.351735	
9.500000	13.041235	10.883334	
9.750000	13.765600	9.626039	
10.000000	14.606059	8.552028	
10.250000	15.566812	7.636945	
10.500000	16.653544	6.859703	
10.750000	17.873267	6.202242	
11.000000	19.234191	5.649264	
11.250000	20.745622	5.187992	
11.500000	22.417851	4.807959	
11.750000	24.262034	4.500835	
12.000000	26.290035	4.260321	
12.250000	28.514201	4.082116	
12.500000	30.947042	3.963967	
12.750000	33.600761	3.905846	
13.000000	36.486568	3.910282	
13.250000	39.613672	3.982914	
13.500000	42.987799	4.133355	
13.750000	46.609021	4.376511	
14.000000	50.468565	4.734539	
14.250000	54.544133	5.239762	
14.500000	58.793075	5.938904	
14.750000	63.142559	6.899143	
15.000000	67.475735	8.216357	
15.250000	71.613231	10.025433	
15.500000	75.290748	12.510678	
15.750000	78.137779	15.909970	
16.000000	79.671706	20.497409	
16.250000	79.336723	26.516679	
16.500000	76.629147	34.033221	
16.750000	71.327712	42.713028	
17.000000	63.746284	51.654153	
17.250000	54.792149	59.510420	
17.500000	45.667084	64.997273	
17.750000	37.385224	67.447038	
18.000000	30.483462	66.966526	
18.250000	25.054240	64.179073	
18.500000	20.934584	59.865424	
18.750000	17.875234	54.726607	
19.000000	15.634530	49.293458	
19.250000	14.013594	43.924753	
19.500000	12.861079	38.840206	
19.750000	12.066353	34.159138	
20.000000	11.550232	29.933382	
20.250000	11.256702	26.171897	
20.500000	11.146484	22.857963	
20.750000	11.192330	19.960682	
21.000000	11.375691	17.442415	
21.250000	11.684383	15.263442	
21.500000	12.110966	13.384777	
21.750000	12.651616	11.769761	
22.000000	13.305334	10.384891	
22.250000	14.073398	9.200153	
22.500000	14.958975	8.189060	
22.750000	15.966851	7.328528	
23.000000	17.103230	6.598648	
23.250000	18.375590	5.982442	
23.500000	19.792567	5.465596	
23.750000	21.363853	5.036234	
24.000000	23.100080	4.684717	
24.250000	25.012693	4.403498	
24.500000	27.113765	4.187035	
24.750000	29.415745	4.031796	
25.000000	31.931087	3.936347	
