0.000000	1.000000	
0.100000	1.105000	
0.200000	1.221025	
0.300000	1.349233	
0.400000	1.490902	
0.500000	1.647447	
0.600000	1.820429	
0.700000	2.011574	
0.800000	2.222789	
0.900000	2.456182	
1.000000	2.714081	
1.100000	2.999059	
1.200000	3.313961	
1.300000	3.661926	
1.400000	4.046429	
1.500000	4.471304	
1.600000	4.940791	
1.700000	5.459574	
1.800000	6.032829	
1.900000	6.666276	
2.000000	7.366235	
2.100000	8.139690	
2.200000	8.994357	
2.300000	9.938764	
2.400000	10.982335	
2.500000	12.135480	
2.600000	13.409705	
2.700000	14.817724	
2.800000	16.373585	
2.900000	18.092812	
3.000000	19.992557	
3.100000	22.091775	
3.200000	24.411412	
3.300000	26.974610	
3.400000	29.806944	
3.500000	32.936673	
3.600000	36.395024	
3.700000	40.216501	
3.800000	44.439234	
3.900000	49.105354	
4.000000	54.261416	
