0.000000	30.000000	4.000000	
0.250000	32.460000	3.890000	
0.500000	35.137788	3.838049	
0.750000	38.044694	3.845887	
1.000000	41.190743	3.918025	
1.250000	44.583579	4.062391	
1.500000	48.226915	4.291330	
1.750000	52.118297	4.623070	
2.000000	56.245868	5.083898	
2.250000	60.583687	5.711321	
2.500000	65.084998	6.558631	
2.750000	69.672589	7.701399	
3.000000	74.225254	9.246434	
3.250000	78.559345	11.343480	
3.500000	82.405166	14.198819	
3.750000	85.380430	18.086877	
4.000000	86.969279	23.349027	
4.250000	86.528291	30.355448	
4.500000	83.361397	39.387337	
4.750000	76.922312	50.389325	
5.000000	67.172258	62.598824	
5.250000	54.967414	74.257259	
5.500000	42.096372	82.875752	
5.750000	30.606551	86.361021	
6.000000	21.772748	84.287291	
6.250000	15.691776	77.982037	
6.500000	11.754409	69.421771	
6.750000	9.257796	60.229485	
7.000000	7.674410	51.389743	
7.250000	6.667115	43.379514	
7.500000	6.032353	36.366604	
7.750000	5.648396	30.354697	
8.000000	5.441686	25.269625	
8.250000	5.367063	21.006379	
8.500000	5.396427	17.453373	
8.750000	5.512234	14.504267	
9.000000	5.703678	12.063131	
9.250000	5.964427	10.046129	
9.500000	6.291232	8.381440	
9.750000	6.683072	7.008347	
10.000000	7.140612	5.875992	
10.250000	7.665861	4.942053	
10.500000	8.261964	4.171482	
10.750000	8.933070	3.535357	
11.000000	9.684260	3.009880	
11.250000	10.521517	2.575508	
11.500000	11.451727	2.216221	
11.750000	12.482692	1.918909	
12.000000	13.623172	1.672858	
12.250000	14.882936	1.469327	
12.500000	16.272824	1.301202	
12.750000	17.804822	1.162713	
13.000000	19.492146	1.049207	
13.250000	21.349329	0.956960	
13.500000	23.392325	0.883043	
13.750000	25.638604	0.825209	
14.000000	28.107257	0.781821	
14.250000	30.819096	0.751812	
14.500000	33.796739	0.734678	
14.750000	37.064679	0.730514	
15.000000	40.649304	0.740099	
15.250000	44.578854	0.765066	
15.500000	48.883264	0.808161	
15.750000	53.593815	0.873685	
16.000000	58.742488	0.968187	
16.250000	64.360806	1.101573	
16.500000	70.477844	1.288923	
16.750000	77.116847	1.553471	
17.000000	84.289437	1.931620	
17.250000	91.985712	2.481483	
17.500000	100.157109	3.297688	
17.750000	108.686529	4.537299	
18.000000	117.336037	6.465414	
18.250000	125.655823	9.534431	
18.500000	132.830150	14.516371	
18.750000	137.436213	22.700314	
19.000000	137.140531	36.099360	
19.250000	128.576499	57.345930	
19.500000	108.254124	88.273442	
19.750000	76.077698	125.565548	
20.000000	40.698147	155.380681	
20.250000	16.311286	160.665853	
20.500000	6.149414	143.601516	
20.750000	2.790562	119.958838	
21.000000	1.563232	97.891898	
21.250000	1.030930	79.193428	
21.500000	0.766630	63.824189	
21.750000	0.623110	51.340696	
22.000000	0.541462	41.256505	
22.250000	0.495084	33.133652	
22.500000	0.470774	26.601244	
22.750000	0.461497	21.353004	
23.000000	0.463303	17.139065	
23.250000	0.473900	13.756911	
23.500000	0.491953	11.043015	
23.750000	0.516701	8.865650	
24.000000	0.547757	7.118860	
24.250000	0.584986	5.717510	
24.500000	0.628433	4.593239	
24.750000	0.678287	3.691189	
25.000000	0.734849	2.967348	
