0.000000	30.000000	4.000000	
0.250000	32.570264	3.919938	
0.500000	35.368645	3.901208	
0.750000	38.405117	3.948228	
1.000000	41.686713	4.069044	
1.250000	45.215606	4.276470	
1.500000	48.986281	4.589800	
1.750000	52.981382	5.037347	
2.000000	57.165646	5.660178	
2.250000	61.477113	6.517475	
2.500000	65.814670	7.693966	
2.750000	70.021132	9.309486	
3.000000	73.862127	11.529387	
3.250000	77.004397	14.571039	
3.500000	79.004743	18.694382	
3.750000	79.334089	24.153292	
4.000000	77.474038	31.077773	
4.250000	73.111094	39.281754	
4.500000	66.377936	48.080709	
4.750000	57.971306	56.312583	
5.000000	48.973691	62.694998	
5.250000	40.444660	66.340927	
5.500000	33.078630	67.051658	
5.750000	27.128112	65.226508	
6.000000	22.530037	61.562926	
6.250000	19.074297	56.782540	
6.500000	16.521766	51.482080	
6.750000	14.660853	46.091702	
7.000000	13.324206	40.890535	
7.250000	12.386833	36.041393	
7.500000	11.758160	31.625507	
7.750000	11.373626	27.670497	
8.000000	11.187684	24.170745	
8.250000	11.168521	21.101391	
8.500000	11.294250	18.427564	
8.750000	11.550217	16.110284	
9.000000	11.927127	14.110091	
9.250000	12.419726	12.389186	
9.500000	13.025894	10.912592	
9.750000	13.746000	9.648703	
10.000000	14.582455	8.569453	
10.250000	15.539399	7.650255	
10.500000	16.622468	6.869814	
10.750000	17.838635	6.209888	
11.000000	19.196080	5.655025	
11.250000	20.704081	5.192319	
11.500000	22.372908	4.811194	
11.750000	24.213698	4.503232	
12.000000	26.238292	4.262061	
12.250000	28.459014	4.083318	
12.500000	30.888342	3.964697	
12.750000	33.538432	3.906127	
13.000000	36.420429	3.910097	
13.250000	39.543437	3.982213	
13.500000	42.913020	4.132061	
13.750000	46.529001	4.374526	
14.000000	50.382214	4.731764	
14.250000	54.449755	5.236121	
14.500000	58.688043	5.934389	
14.750000	63.022845	6.893867	
15.000000	67.335295	8.210574	
15.250000	71.443344	10.019382	
15.500000	75.079749	12.503859	
15.750000	77.872296	15.899004	
16.000000	79.341616	20.471135	
16.250000	78.946447	26.447890	
16.500000	76.214280	33.871487	
16.750000	70.964328	42.393787	
17.000000	63.529374	51.141202	
17.250000	54.780375	58.852305	
17.500000	45.842022	64.330034	
17.750000	37.670948	66.919007	
18.000000	30.799354	66.660085	
18.250000	25.347778	64.095538	
18.500000	21.183229	59.956865	
18.750000	18.075258	54.931782	
19.000000	15.790651	49.558573	
19.250000	14.132963	44.210324	
19.500000	12.950612	39.120585	
19.750000	12.131846	34.419477	
20.000000	11.596247	30.166372	
20.250000	11.286726	26.375108	
20.500000	11.163138	23.031901	
20.750000	11.197571	20.107476	
21.000000	11.370970	17.564962	
21.250000	11.670768	15.364883	
21.500000	12.089231	13.468186	
21.750000	12.622310	11.837978	
22.000000	13.268830	10.440444	
22.250000	14.029931	9.245230	
22.500000	14.908669	8.225524	
22.750000	15.909737	7.357932	
23.000000	17.039264	6.622276	
23.250000	18.304665	6.001335	
23.500000	19.714522	5.480589	
23.750000	21.278479	5.047984	
24.000000	23.007130	4.693727	
24.250000	24.911882	4.410137	
24.500000	27.004780	4.191557	
24.750000	29.298244	4.034343	
25.000000	31.804703	3.936957	
