1.000000	1.353715	
1.010000	1.359029	
1.020000	1.364327	
1.030000	1.369607	
1.040000	1.374868	
1.050000	1.380108	
1.060000	1.385326	
1.070000	1.390520	
1.080000	1.395688	
1.090000	1.400830	
1.100000	1.405944	
1.110000	1.411028	
1.120000	1.416081	
1.130000	1.421101	
1.140000	1.426087	
1.150000	1.431037	
1.160000	1.435950	
1.170000	1.440824	
1.180000	1.445659	
1.190000	1.450451	
1.200000	1.455201	
1.210000	1.459906	
1.220000	1.464565	
1.230000	1.469176	
1.240000	1.473739	
1.250000	1.478251	
1.260000	1.482710	
1.270000	1.487117	
1.280000	1.491468	
1.290000	1.495763	
1.300000	1.500000	
1.310000	1.504179	
1.320000	1.508304	
1.330000	1.512380	
1.340000	1.516415	
1.350000	1.520413	
1.360000	1.524379	
1.370000	1.528321	
1.380000	1.532242	
1.390000	1.536150	
1.400000	1.540050	
1.410000	1.543946	
1.420000	1.547846	
1.430000	1.551755	
1.440000	1.555678	
1.450000	1.559621	
1.460000	1.563590	
1.470000	1.567590	
1.480000	1.571628	
1.490000	1.575708	
1.500000	1.579837	
1.510000	1.584020	
1.520000	1.588263	
1.530000	1.592571	
1.540000	1.596951	
1.550000	1.601408	
1.560000	1.605947	
1.570000	1.610575	
1.580000	1.615296	
1.590000	1.620117	
1.600000	1.625044	
1.610000	1.630081	
1.620000	1.635235	
1.630000	1.640512	
1.640000	1.645917	
1.650000	1.651455	
1.660000	1.657133	
1.670000	1.662956	
1.680000	1.668930	
1.690000	1.675060	
1.700000	1.681352	
1.710000	1.687812	
1.720000	1.694446	
1.730000	1.701259	
1.740000	1.708256	
1.750000	1.715445	
1.760000	1.722829	
1.770000	1.730416	
1.780000	1.738210	
1.790000	1.746217	
1.800000	1.754444	
1.810000	1.762894	
1.820000	1.771576	
1.830000	1.780493	
1.840000	1.789652	
1.850000	1.799059	
1.860000	1.808718	
1.870000	1.818636	
1.880000	1.828819	
1.890000	1.839271	
1.900000	1.850000	
1.910000	1.861006	
1.920000	1.872276	
1.930000	1.883792	
1.940000	1.895536	
1.950000	1.907490	
1.960000	1.919637	
1.970000	1.931960	
1.980000	1.944439	
1.990000	1.957058	
2.000000	1.969799	
2.010000	1.982644	
2.020000	1.995575	
2.030000	2.008574	
2.040000	2.021625	
2.050000	2.034708	
2.060000	2.047807	
2.070000	2.060903	
2.080000	2.073979	
2.090000	2.087018	
2.100000	2.100000	
2.110000	2.112912	
2.120000	2.125747	
2.130000	2.138504	
2.140000	2.151179	
2.150000	2.163770	
2.160000	2.176275	
2.170000	2.188689	
2.180000	2.201012	
2.190000	2.213240	
2.200000	2.225371	
2.210000	2.237401	
2.220000	2.249329	
2.230000	2.261151	
2.240000	2.272865	
2.250000	2.284468	
2.260000	2.295958	
2.270000	2.307331	
2.280000	2.318586	
2.290000	2.329719	
2.300000	2.340728	
2.310000	2.351610	
2.320000	2.362362	
2.330000	2.372983	
2.340000	2.383468	
2.350000	2.393816	
2.360000	2.404024	
2.370000	2.414089	
2.380000	2.424008	
2.390000	2.433779	
2.400000	2.443399	
2.410000	2.452866	
2.420000	2.462176	
2.430000	2.471328	
2.440000	2.480317	
2.450000	2.489143	
2.460000	2.497802	
2.470000	2.506291	
2.480000	2.514608	
2.490000	2.522750	
2.500000	2.530714	
2.510000	2.538498	
2.520000	2.546099	
2.530000	2.553514	
2.540000	2.560741	
2.550000	2.567777	
2.560000	2.574620	
2.570000	2.581266	
2.580000	2.587713	
2.590000	2.593959	
2.600000	2.600000	
2.610000	2.605835	
2.620000	2.611466	
2.630000	2.616895	
2.640000	2.622125	
2.650000	2.627158	
2.660000	2.631998	
2.670000	2.636646	
2.680000	2.641106	
2.690000	2.645380	
2.700000	2.649470	
2.710000	2.653380	
2.720000	2.657112	
2.730000	2.660668	
2.740000	2.664052	
2.750000	2.667265	
2.760000	2.670311	
2.770000	2.673192	
2.780000	2.675911	
2.790000	2.678470	
2.800000	2.680872	
2.810000	2.683120	
2.820000	2.685216	
2.830000	2.687163	
2.840000	2.688964	
2.850000	2.690620	
2.860000	2.692136	
2.870000	2.693513	
2.880000	2.694754	
2.890000	2.695861	
2.900000	2.696838	
2.910000	2.697687	
2.920000	2.698411	
2.930000	2.699012	
2.940000	2.699492	
2.950000	2.699855	
2.960000	2.700103	
2.970000	2.700239	
2.980000	2.700266	
2.990000	2.700185	
3.000000	2.700000	
3.010000	2.699713	
3.020000	2.699325	
3.030000	2.698838	
3.040000	2.698253	
3.050000	2.697570	
3.060000	2.696790	
3.070000	2.695916	
3.080000	2.694948	
3.090000	2.693886	
3.100000	2.692733	
3.110000	2.691489	
3.120000	2.690156	
3.130000	2.688734	
3.140000	2.687224	
3.150000	2.685628	
3.160000	2.683947	
3.170000	2.682181	
3.180000	2.680333	
3.190000	2.678402	
3.200000	2.676391	
3.210000	2.674300	
3.220000	2.672130	
3.230000	2.669882	
3.240000	2.667558	
3.250000	2.665159	
3.260000	2.662685	
3.270000	2.660138	
3.280000	2.657519	
3.290000	2.654829	
3.300000	2.652069	
3.310000	2.649241	
3.320000	2.646344	
3.330000	2.643381	
3.340000	2.640352	
3.350000	2.637259	
3.360000	2.634103	
3.370000	2.630884	
3.380000	2.627604	
3.390000	2.624264	
3.400000	2.620866	
3.410000	2.617409	
3.420000	2.613896	
3.430000	2.610326	
3.440000	2.606703	
3.450000	2.603026	
3.460000	2.599296	
3.470000	2.595515	
3.480000	2.591684	
3.490000	2.587804	
3.500000	2.583876	
3.510000	2.579902	
3.520000	2.575881	
3.530000	2.571815	
3.540000	2.567706	
3.550000	2.563555	
3.560000	2.559362	
3.570000	2.555129	
3.580000	2.550857	
3.590000	2.546546	
3.600000	2.542199	
3.610000	2.537815	
3.620000	2.533397	
3.630000	2.528945	
3.640000	2.524460	
3.650000	2.519944	
3.660000	2.515397	
3.670000	2.510821	
3.680000	2.506217	
3.690000	2.501586	
3.700000	2.496929	
3.710000	2.492246	
3.720000	2.487540	
3.730000	2.482811	
3.740000	2.478061	
3.750000	2.473289	
3.760000	2.468499	
3.770000	2.463690	
3.780000	2.458864	
3.790000	2.454021	
3.800000	2.449164	
3.810000	2.444292	
3.820000	2.439408	
3.830000	2.434511	
3.840000	2.429605	
3.850000	2.424688	
3.860000	2.419763	
3.870000	2.414831	
3.880000	2.409892	
3.890000	2.404948	
3.900000	2.400000	
3.910000	2.395049	
3.920000	2.390095	
3.930000	2.385138	
3.940000	2.380178	
3.950000	2.375215	
3.960000	2.370250	
3.970000	2.365282	
3.980000	2.360311	
3.990000	2.355338	
4.000000	2.350362	
4.010000	2.345384	
4.020000	2.340404	
4.030000	2.335421	
4.040000	2.330436	
4.050000	2.325449	
4.060000	2.320460	
4.070000	2.315468	
4.080000	2.310475	
4.090000	2.305480	
4.100000	2.300483	
4.110000	2.295484	
4.120000	2.290483	
4.130000	2.285481	
4.140000	2.280477	
4.150000	2.275471	
4.160000	2.270464	
4.170000	2.265456	
4.180000	2.260446	
4.190000	2.255435	
4.200000	2.250422	
4.210000	2.245409	
4.220000	2.240394	
4.230000	2.235378	
4.240000	2.230361	
4.250000	2.225343	
4.260000	2.220324	
4.270000	2.215305	
4.280000	2.210284	
4.290000	2.205263	
4.300000	2.200241	
4.310000	2.195219	
4.320000	2.190196	
4.330000	2.185173	
4.340000	2.180149	
4.350000	2.175124	
4.360000	2.170100	
4.370000	2.165075	
4.380000	2.160050	
4.390000	2.154621	
4.400000	2.150000	
4.410000	2.145379	
4.420000	2.140766	
4.430000	2.136170	
4.440000	2.131600	
4.450000	2.127065	
4.460000	2.122572	
4.470000	2.118131	
4.480000	2.113751	
4.490000	2.109439	
4.500000	2.105204	
4.510000	2.101055	
4.520000	2.097001	
4.530000	2.093050	
4.540000	2.089211	
4.550000	2.085493	
4.560000	2.081903	
4.570000	2.078450	
4.580000	2.075144	
4.590000	2.071993	
4.600000	2.069005	
4.610000	2.066189	
4.620000	2.063553	
4.630000	2.061107	
4.640000	2.058858	
4.650000	2.056816	
4.660000	2.054989	
4.670000	2.053385	
4.680000	2.052013	
4.690000	2.050882	
4.700000	2.050000	
4.710000	2.049373	
4.720000	2.048994	
4.730000	2.048854	
4.740000	2.048943	
4.750000	2.049252	
4.760000	2.049770	
4.770000	2.050487	
4.780000	2.051396	
4.790000	2.052485	
4.800000	2.053745	
4.810000	2.055166	
4.820000	2.056739	
4.830000	2.058454	
4.840000	2.060302	
4.850000	2.062272	
4.860000	2.064356	
4.870000	2.066543	
4.880000	2.068824	
4.890000	2.071189	
4.900000	2.073628	
4.910000	2.076133	
4.920000	2.078693	
4.930000	2.081298	
4.940000	2.083939	
4.950000	2.086607	
4.960000	2.089291	
4.970000	2.091982	
4.980000	2.094670	
4.990000	2.097346	
5.000000	2.100000	
5.010000	2.102624	
5.020000	2.105217	
5.030000	2.107778	
5.040000	2.110309	
5.050000	2.112809	
5.060000	2.115279	
5.070000	2.117719	
5.080000	2.120129	
5.090000	2.122509	
5.100000	2.124860	
5.110000	2.127182	
5.120000	2.129476	
5.130000	2.131741	
5.140000	2.133978	
5.150000	2.136187	
5.160000	2.138368	
5.170000	2.140522	
5.180000	2.142649	
5.190000	2.144748	
5.200000	2.146822	
5.210000	2.148869	
5.220000	2.150889	
5.230000	2.152885	
5.240000	2.154854	
5.250000	2.156798	
5.260000	2.158718	
5.270000	2.160612	
5.280000	2.162482	
5.290000	2.164328	
5.300000	2.166150	
5.310000	2.167948	
5.320000	2.169723	
5.330000	2.171474	
5.340000	2.173203	
5.350000	2.174909	
5.360000	2.176593	
5.370000	2.178255	
5.380000	2.179894	
5.390000	2.181513	
5.400000	2.183110	
5.410000	2.184686	
5.420000	2.186241	
5.430000	2.187776	
5.440000	2.189290	
5.450000	2.190785	
5.460000	2.192259	
5.470000	2.193715	
5.480000	2.195151	
5.490000	2.196568	
5.500000	2.197967	
5.510000	2.199347	
5.520000	2.200709	
5.530000	2.202054	
5.540000	2.203381	
5.550000	2.204690	
5.560000	2.205982	
5.570000	2.207258	
5.580000	2.208517	
5.590000	2.209760	
5.600000	2.210987	
5.610000	2.212198	
5.620000	2.213394	
5.630000	2.214574	
5.640000	2.215740	
5.650000	2.216891	
5.660000	2.218027	
5.670000	2.219150	
5.680000	2.220258	
5.690000	2.221353	
5.700000	2.222435	
5.710000	2.223503	
5.720000	2.224559	
5.730000	2.225602	
5.740000	2.226633	
5.750000	2.227652	
5.760000	2.228659	
5.770000	2.229655	
5.780000	2.230640	
5.790000	2.231613	
5.800000	2.232576	
5.810000	2.233528	
5.820000	2.234471	
5.830000	2.235403	
5.840000	2.236326	
5.850000	2.237240	
5.860000	2.238144	
5.870000	2.239040	
5.880000	2.239927	
5.890000	2.240805	
5.900000	2.241676	
5.910000	2.242539	
5.920000	2.243394	
5.930000	2.244243	
5.940000	2.245084	
5.950000	2.245918	
5.960000	2.246747	
5.970000	2.247568	
5.980000	2.248385	
5.990000	2.249195	
